BCL6_BM,BCL6_H_GM_CSF,BCL6_H_M_CSF,BCL6_H,WHIM_BM,WHIM_H_GM_CSF,WHIM_H_M_CSF,WHIM_H,WT_BM,WT_H_GM_CSF,WT_H_M_CSF,WT_H,Gene
31.59400788,9.820869536,11.43669905,10.46468414,8.749620037,12.34448074,11.51253798,11.60041259,44.96879763,8.869689689,12.33053566,13.25172301,Stradb
54.27191538,50.42435703,18.62885,23.95404444,27.39854522,62.12340024,13.62316994,24.91940482,16.13011219,67.84256697,32.12537552,19.13325724,Tusc1
71.1479613,32.89463291,26.84751346,142.751503,125.78806230000001,25.61199497,24.03844793,76.38503421,39.10330229,22.07148365,17.71407228,122.7886767,Arhgef18
42.8360475,44.72592948,87.21721018,193.2458638,174.1436206,40.54052861,58.75577259,263.4524283,65.49803133,34.24882845,34.44339251,166.7189258,Prmt1
205.0916299,25.8735032,1.41492797,1.335655267,0.704378917,47.33322143,0.317592548,0.325394642,166.5963608,25.44793165,0.237620557,2.226646426,Ffar2
13.37415058,0.950406729,1.774456914,0.244998768,0.130733851,1.44286607,4.724630462,0.283933908,6.517217048,1.847852019,4.302738358,0.190061863,Mill2
36.82737115,6.283244488,1.49345211,6.918512109,9.324446625,13.10603347,2.110631963,15.62066139,24.2766335,14.83561192,1.072220492,4.138882969,Olfml2b
92.84374096,47.78433833,35.72494652,33.96676548,31.0708444,55.75074176,28.66621957,31.70165662,135.0693233,48.62490597,37.6101545,42.65953938,Pygo2
281.8553777,575.5715953,225.8759853,673.4597893,460.9948932,352.5178319,358.2298881,798.5840643,240.7166703,558.6690201,325.3863405,338.8194886,Rpl27
50.78300654,56.91880301,35.40982812,38.44293852,31.0889185,58.53908044,50.83361145,32.87888367,41.71018911,45.05052662,66.04548319,24.04810815,Mcur1
39.92862346,50.84676002,97.40216056,114.2447994,64.64907083,38.31691167,103.1139652,61.50888607,45.94638019,49.31125101,96.83800617,99.1879673,Pxk
7.600006436,14.24390405,21.314352,27.83689422,31.81683207,19.00803705,23.43473044,27.89632234,10.64799214,17.15477179,44.8014961,29.79124394,Zbtb38
12.40500923,14.78410468,8.551270971,6.522905329,5.641801137,10.68466373,10.90406197,3.361142825,12.21978197,14.13121073,8.908708919,6.301413015,Mlh3
10.85438308,10.45447402,9.093354785,6.432512708,3.994088392,8.660001993,10.13609894,3.713359585,2.932747672,8.341731969,12.37177491,5.485036502,ENSMUSG00000087403
27.13595769,31.57462356,29.08305407,17.34842986,17.1161075,21.52271213,28.58943094,31.05718925,40.08088485,32.99730468,21.52688835,21.85627917,2810428I15Rik
39.92842963,27.55984154,39.77180872,21.31072085,16.85853563,23.76721054,27.24630151,22.77118026,25.41470253,33.15083478,27.42410106,18.9500209,Tbpl1
20.72470003,19.43903844,18.89091154,29.59395293,31.61163038,19.33516685,23.0679026,34.44493937,15.80180739,14.16357454,17.73827972,29.11990986,Rev1
83.0577393,88.34822554,47.98422327,92.86624935,68.20066313,83.50507221,48.31044688,64.30618133,214.1753039,55.44189605,120.7048095,52.1201545,Slc38a6
29.84955346,122.2851378,45.50430674,22.18095842,21.44606757,133.699978,86.75886997,14.14759313,22.48439882,108.7577064,179.7862206,24.9034773,Slc29a3
0.776476047,3.011680524,4.780540203,5.532515105,6.254659971,6.305324726,6.145469524,5.24080862,7.204620516,2.059721451,6.511842486,4.300008957,Asb13
113.777194,16.10411402,16.89958966,21.06843386,22.44892458,16.63303942,16.7315552,28.20311949,52.30066681,20.27357643,15.91835039,21.09378075,Msra
6.202504615,8.50086019,9.786041455,10.01275581,10.4421029,9.69926636,9.440281144,9.851144022,25.09128564,8.605710829,10.92840117,8.31407193,Nmnat3
97.68944769,287.9204386,282.183846,35.42695397,51.82731806,280.6775302,359.1144347,63.58744677,71.36352668,249.9351844,359.6474967,39.13785826,5031439G07Rik
104.6672654,2.640018692,2.672493249,3.652348599,3.947306494,2.845692607,1.842044452,7.488127703,88.65810263,1.161506983,2.560338818,6.535840799,Vamp5
59.11762211,78.07327279,84.30419254,92.73865669,76.00669388,66.41472441,75.33497853,112.3107141,97.4325578,72.40728941,88.91388434,75.69690197,Cuedc2
0.193828269,27.24499291,13.40176761,9.908421865,6.131111053,17.15407439,24.4832924,7.090245827,17.4335556,16.63061537,14.6811729,6.647372803,Obfc1
20.15814,20.85614767,46.97535706,26.233051,23.69734664,23.44657364,28.47438231,26.6938383,30.14212885,28.53822657,21.85135877,42.04887261,Dnaja3
49.42620865,25.13292515,46.80793322,26.80488862,26.98341575,25.45055429,22.79478683,36.39706171,35.84469376,37.37935375,18.64009963,40.19073199,Fkbp2
4.458050192,9.83417523,13.2838635,13.76749143,21.58270903,11.40986424,8.941366123,20.4695111,15.64132092,10.03473399,12.82540666,19.92618008,Ighmbp2
20.54579654,42.50430095,20.55461719,29.16903808,27.97333987,48.41617257,32.81069487,29.92169913,33.40073737,50.36716645,37.77515273,29.77094889,Vps54
6.977817692,24.28817197,34.28518008,49.96521632,39.39514833,34.68601937,43.00508562,26.15248571,27.20938118,24.07487201,61.35493093,36.54669968,Ankrd12
15.31243327,21.27855066,25.27078175,11.71627428,14.81689695,19.35841303,21.60519628,16.34820367,19.877512,15.15233376,22.14547709,21.42053467,Taf6l
3.295080577,28.03161288,27.55026128,35.49648675,55.14228656,30.22002824,31.70967411,33.20541381,20.20337285,26.37792918,54.60076662,34.78113934,Kdm6a
35.08291673,69.74929385,42.32757689,19.99067569,20.27744617,71.42187047,54.95318129,19.33402098,2.769817245,69.53203167,54.27085262,21.6746403,Aldh3a2
4.264221923,222.1839732,129.5766212,0.104299178,1.245388419,385.6861164,109.6377367,0.889978743,7.983590884,181.7758428,77.94218195,0.217835946,Plxna1
23.45322058,248.3729586,355.9525199,119.3530255,131.7876412,269.4953182,501.2559036,147.6750936,34.70418078,225.5963336,658.3433824,94.10512857,Ehd4
31.59885359,36.22501649,43.20792761,42.5196457,36.66966367,25.62963,34.42268044,47.91676244,56.26948906,31.68073651,39.48827241,45.90311661,Anapc7
25.39150327,0.316802243,2.240649781,1.216823738,2.191468488,0.235628045,0.921003038,2.789132004,3.747399803,1.47896796,0.989741993,2.069441485,Tnnt1
102.1474979,94.86484768,53.94191814,80.52452767,66.82147529,79.6534214,58.69936115,93.36460108,119.9166308,103.4221656,56.17198203,58.8832345,Srp9
29.84955346,1.108807851,0.864630169,1.738319625,0.894125019,1.047440608,1.189628925,1.074112277,12.54564282,1.30389718,1.030981243,2.142053467,Cd8a
53.88425884,125.2424868,122.9346894,103.2214194,104.0697656,111.9022797,122.0329026,105.1402474,27.86110288,124.8620007,111.3872135,113.6740577,Copb2
76.8011566,25.34555226,30.66658492,38.56601155,34.29192978,32.20501116,33.08653528,48.95895823,82.44279566,25.0115218,56.79551948,31.66800953,Lpin2
7.5593025,32.84183253,22.40178164,17.66132739,18.29762985,32.30412804,21.75869678,12.8586584,10.75340813,27.45380142,26.72303381,22.94542259,Eif2ak3
41.67307788,20.5921458,4.598260443,8.900196482,9.228647516,12.9056354,0.537251772,7.702919469,33.07487652,56.43868022,3.794010973,12.96123877,Rgcc
58.34230904,66.31251752,65.31494897,83.63472914,82.91796094,67.77021692,66.00675276,83.99956959,53.14741624,65.90971375,57.93867149,96.96132088,Tnpo3
5.039535,10.62581124,12.07412799,7.378784379,7.566213641,8.65719642,13.2777938,5.273645767,0.169447643,10.50635862,13.02294267,12.14947312,Tecpr2
241.89768,0.599178642,0.484428703,0.277957308,0.291357024,0.250818219,0.268625886,0.184256289,274.0489769,0.159812802,0.206196249,0.345741952,Ermap
12.40500923,11.06980958,11.36045439,8.864699995,8.206790351,11.26237127,10.36128418,11.67366704,11.56806026,11.82625292,15.38228138,8.071148544,Fbxw9
25.58533154,103.0135294,88.83092449,62.06739755,112.1845888,128.832309,91.39266651,95.73286521,7.340993283,159.0208651,20.08875199,58.50093241,Idi1
13.95563538,1.108807851,1.454150738,4.206733493,1.692450928,1.202388392,1.650130444,2.700625152,1.629304262,0.422366176,0.783545744,3.449069141,Bbs12
19.38282692,20.22254318,71.72500263,2.850844186,3.065571493,20.60096119,82.16114605,3.437159285,17.27062518,58.49771533,120.4598484,18.18930147,Arhgef10l
1.999338597,0.422402991,2.515248462,10.83251258,4.466952795,0.681353422,0.307001013,18.80304125,3.930533602,0.582495752,0.455528752,13.17475431,Tmem91
351.2168238,2.164815328,4.401753586,8.448268146,8.206790351,2.124179412,5.180642091,8.316697913,382.0718494,3.748552605,82.76717417,11.83571675,Apoe
78.88810557,101.0071152,193.8343633,297.2526559,304.4815019,99.47759961,200.6251619,215.743123,120.2426545,101.5790652,231.6821049,316.8786891,Numa1
0.193828269,1.903611878,2.753100361,5.528829868,5.496825151,3.32909282,3.312694429,6.547880505,6.02842577,1.80213088,3.71945041,3.538091431,Slc25a53
70.85121022,66.32941364,96.18853421,123.9574865,143.4671492,64.95262012,100.170593,172.523607,38.89198153,73.09680219,57.58772547,132.6254219,Uba2
16.47540288,14.20330057,17.96072669,8.065907361,9.886819329,12.11586663,17.99793438,8.063176727,3.910330229,12.40700641,16.91794856,12.77026926,Cep162
113.777194,61.93483852,71.84290674,65.60418266,77.08634984,69.73852672,66.58084465,72.27241175,129.6926193,65.73073609,80.12786219,84.70187691,Rnf40
20.35196827,20.96180122,22.75553329,25.52263454,43.68439378,20.44060266,20.30044197,37.74737429,52.78945809,18.74255184,14.47497665,25.7046416,Gtf3c5
124.2439206,218.6463481,150.1705398,74.60867832,58.46938962,193.3440534,173.8393235,60.54924348,85.86433461,176.5490614,240.7959791,66.80302337,G6pdx
85.86592327,37.64814496,66.11158777,126.3904387,127.4147312,47.81618076,36.26518539,123.9151162,151.6888785,35.49026823,42.54488436,149.1105202,Pnn
172.7009879,33.73949169,35.01756113,39.35555632,41.35328212,32.98548147,27.054502630000002,46.03338328,204.9664762,35.90112493,27.58909929,64.47943995,Gpaa1
54.46574365,102.1687234,75.10492056,123.7335909,77.94854182,103.0446852,89.56754548,82.67595637,53.11531894,95.71873456,66.14775653,86.88023637,Dnajc3
3.488908846,7.883095816,11.73994843,18.15229839,13.40398782,7.581539765,14.9141092,17.53696976,4.72498236,7.81377425,13.86624408,12.4171935,Pyurf
7.45289078,0.282217998,0.197450089,0.263737854,0.509715127,0.207852873,0.231018262,0.61703147,12.55704795,0.212608574,0.615083409,0.373697565,Vmn1r168
15.50626154,28.55380857,22.10037943,24.24538681,43.78849548,35.14336783,16.04272168,39.96342136,16.94476433,29.16575712,31.64444339,24.49721326,Klhl21
36.43971461,19.27213645,23.14713215,25.20646896,25.70092114,23.51118197,31.21102772,21.99395262,8.635312589,22.27981577,34.46331107,27.58155241,Gzf1
44.38667365,77.19678659,91.88660611,33.98978083,45.44741672,97.29005432,105.5235394,42.33475438,10.10168642,85.79312943,98.23189281,54.85762622,Vac14
36.05205808,21.12326476,24.85693831,18.78977496,14.98460926,18.92859926,18.03293249,27.5279632,20.85509455,25.94542621,19.03463553,20.4705158,Mrps18c
9.88524173,8.395312242,8.842769242,9.525956781,7.504263551,7.254369884,6.754022282,5.002294317,20.20337285,8.869689689,7.381784459,7.152280219,Zfp672
18.80134211,56.76040189,41.12220384,27.3611509,29.41029458,62.04324101,68.09589465,17.24717427,37.47399803,61.34868701,92.62335485,14.66762035,Ncoa1
58.92379384,61.77432539,45.36439386,27.69056247,22.81235447,50.33438285,37.42185008,42.46702363,56.86271875,70.42216838,34.55049084,36.55613924,Ndufa13
119.0105573,55.54599329,75.41933153,75.6169037,95.79910916,67.13335187,64.16321168,70.03212043,103.2978902,72.59418644,72.74603649,101.5478567,Tnpo2
167.8748578,27.19367094,23.43187059,28.0292219,30.68384794,25.34257981,27.24495838,22.33837439,262.3505723,20.6673273,36.84434163,32.93120388,Emsy
3.101252308,25.18577833,59.89528987,56.98211732,80.18385437,26.0918281,41.79051287,73.07032373,8.14652131,23.54691429,40.33198622,68.25526301,Abcb8
6.590161154,2.420580339,3.379249809,2.286064139,3.334287994,2.332312843,2.76304749,3.067787418,9.287034294,4.85721102,5.805991488,3.974380524,E030030I06Rik
50.00769346,43.08510506,29.7545966,22.68454962,23.61435268,43.57415452,54.41899953,15.55409712,31.19498526,57.38953208,111.26349569999999,37.54729279,Arid3a
49.62003692,16.32112356,25.42869466,37.91275103,60.28989203,20.12012607,17.2335786,34.80829621,44.80619307,23.4544689,24.25853501,38.99263429,Usp36
55.434885,27.61459552,34.74241223,89.87112463,76.56360603,32.2240089,20.87606887,70.24694289,42.19898039,32.40456655,25.27966007,73.90302296,Rbm15b
9.514448251,0.739205234,3.559721706,2.356709449,11.52622948,0.395946497,1.949226181,8.646143492,17.1384886,0.393803663,6.21648698,12.58071568,Hist1h1e
574.925659,1.874730074,3.282568435,15.1922182,0.869983643,2.05604407,0.307308014,0.866010695,566.7681513,2.071336521,0.660982694,20.05096377,Shank1
46.51878461,80.89017274,63.70752288,68.76792438,94.20245734,106.7320096,61.93745433,76.59954978,56.21099704,99.99519209,44.82706443,57.98066756,Tatdn2
42.8360475,46.62273011,40.06853407,61.32791638,54.51671838,39.83913538,61.86070408,61.6276522,31.11971141,43.92608227,60.53921857,53.85594393,Nt5c2
16.72001416,4.857687194,0.550219198,0.486729495,1.021889097,5.450867455,0.460463144,0.491114822,15.47839049,9.080872777,0.453631747,1.052873738,Tiam2
55.24105673,56.5074881,83.59401676,126.0278252,98.28094475,72.11564857,78.6306344,99.0331519,62.23925988,51.211846,130.9919404,119.7908911,Pnisr
48.84472384,126.6680969,133.4674569,85.90775589,83.08976068,117.5134255,170.9995641,89.7650974,41.54725868,126.9210358,186.2776909,84.99232484,Clptm1
0.790431682,5.872721581,4.891880988,6.385960509,6.086309003,4.400701434,5.171969312,7.306694795,1.180919729,5.12393526,2.272158941,6.242125332,Tfb1m
53.49660231,75.54783091,70.39347217,47.02502251,40.38890442,77.29954572,65.20739887,53.77988102,37.47399803,81.51772782,63.25977188,50.04526712,Mtch2
2.714758739,0.528373341,2.443798569,16.99906238,2.80209201,1.340502738,1.857471253,1.099829593,11.99754486,2.006239334,2.981391558,10.29830325,Auts2
7.984755551,253.1762086,87.11031045,0.41719671,0.095799109,207.7318329,126.714668,0.2762003,4.236191081,157.5420556,231.9757283,0.653507837,Ms4a6d
13.76180711,47.0451859,101.4368393,22.98058545,14.01857104,50.6606309,101.1184586,14.94547442,16.45597305,79.51043257,125.9034294,17.35426368,Tor3a
8.723047428,31.69939085,20.19312318,22.84937708,34.84788395,30.1440373,29.38529269,25.01911312,32.34348184,24.85561589,39.93547083,30.3733742,Cercam
276.3991119,328.2071238,264.1052152,60.319691,57.8307289,322.0396909,248.5173199,69.51040875,417.2648215,368.4616925,305.7065581,64.15268603,Atp6v0b
46.51878461,18.42727767,33.67993896,28.19387554,35.5446628,23.28593455,21.29704401,39.99196206,54.7446232,16.04996747,13.93882516,50.53757636,L3mbtl2
6.783989423,6.441909611,6.604320338,9.346562195,9.456649396,6.174224312,6.813733979,6.4620129,21.66974669,6.12589342,5.377804358,10.58809767,Cyb5rl
45.355815,30.04341272,36.35372915,50.41126914,49.71973765,39.71889654,39.48800527,55.30143778,108.5116639,29.61848086,50.93047339,49.63028964,Med22
580.8723103,1250.191412,1772.259968,1623.541857,1280.01341,1083.21567,1920.302848,1151.982348,868.1291555,1832.97945,2259.135586,1568.593078,H2-K1
13.76180711,5.702440376,7.703068776,10.29081742,0.989892195,0.160318452,0.345376139,1.473068265,26.55765947,4.751672272,15.42347939,12.74343913,Eps8l1
4.264221923,83.74139292,85.23917217,36.99144163,43.07766609,84.00686897,74.07896064,53.18390215,21.99560754,90.49195313,95.2585429,43.77667472,Scyl1
32.17549269,46.78382405,55.19798997,56.55449069,62.78673614,52.07784602,51.22158398,70.29727272,111.6073419,38.31183267,76.32395379,64.28701819,Aldh16a1
326.6006336,119.32884490000001,54.157289660000004,38.48639651,46.20710365,124.4872782,36.80174641,48.2736746,303.8652449,112.6133816,27.34162256,67.31130724,Gsr
14.53712019,162.9419537,5.030575527,0.208598355,0.830258946,104.4474716,9.977532916,0.552400599,6.191356196,142.6013801,24.57859283,1.851605539,Sowahc
3.499763229,17.00684202,20.08366886,12.21583257,10.92576067,15.31830787,19.52491904,10.82422837,12.45016559,12.16631049,17.76529143,13.96067009,Fadd
38.57182558,33.47543702,24.33163618,9.944300782,11.24042881,26.0918281,30.35871615,10.15803324,43.82828465,37.74897695,27.0942283,18.62606254,Dhrs7
25.4616691,0.423353398,0.404411111,0.456030771,0.688667863,0.125809905,1.127192594,0.284179419,15.05053519,0.910885454,0.973576207,0.333942505,Mfsd4b5
99.82155865,264.8994756,2.516388202,0.799627028,0.384793088,236.5414595,2.189991725,0.571059464,58.00323173,163.9155612,5.415249597,0.364294313,Ctsh
76.75599461,10.56012757,19.7293277,32.750498,34.20922322,11.4227298,20.18531659,42.74721349,73.48162222,11.13985509,5.402341712,35.69532419,Orc6
29.73616392,10.77386348,15.71461401,9.085883784,8.507982751,9.181036963,9.385404713,11.5632483,5.556416325,8.389512143,17.05890432,9.328461317,Prorsd1
23.45322058,132.6345391,26.44982289,235.1251125,214.2068081,68.1353422,7.828525826,324.9343081,20.85509455,133.2037326,28.0426898,136.1474661,Ramp1
183.3615427,254.7090034,144.4325395,74.92157585,72.00899705,275.1866232,208.9122705,64.13984737,119.1021416,282.6685631,160.6681169,76.64194692,Lyn
54.65957192,40.60348749,56.75118016,46.76079792,49.36847425,36.8331644,60.51757465,46.55509496,114.2142288,35.16198412,48.86851091,68.18265102,Fzr1
8.730994387,19.43053758,59.92633795,20.40919353,26.93896496,17.50585315,74.60738613,19.45576393,13.03655219,13.25200274,9.866861646,46.55045243,Anln
86.64123634,197.0509952,201.851843,200.5673184,205.6487543,160.3986115,219.9662257,196.1329017,73.48162222,168.7880829,174.070873,237.150733,Arl6ip1
129.2834556,106.5511544,97.82111318,92.75673521,91.0091537,93.90653339,80.97151713,111.5849211,70.71180497,103.7436919,84.08683016,111.0963323,Gsk3a
14.83949229,32.80107065,34.55321543,31.52797258,27.25724153,42.26675754,41.06714173,28.45222147,60.14690735,44.62377839,39.47915853,20.94434529,D5Ertd579e
124.9696136,78.94500696,53.12444962,78.34050289,87.33398054,76.30476972,55.49618933,85.54690504,137.2864806,80.06531613,80.29075722,90.48941493,R3hdm4
18.21985731,38.54427291,32.50223407,12.75926605,8.717718934,31.90333191,41.44513673,11.38559013,16.29304262,47.72737785,44.74458593,7.079668237,Nucb2
59.0174129,40.19190858,51.14601859,56.77004233,49.43936559,35.24825618,37.8379132,72.41941169,48.96026721,42.91752464,36.89015844,61.39960273,Ndufab1
70.94114654,31.78582506,47.27954968,73.18325623,58.30972444,28.73708256,36.60987078,47.65989616,89.28587356,27.98175914,44.95078218,79.07444831,Gm15800
40.31628,38.43867216,85.79489356,53.26211332,8.174825382,26.97357959,30.39310027,10.3728557,48.06447573,131.9894299,7.629261196,39.24677623,Asns
28.32742006,41.58399043,35.20255269,48.2933005,34.97082614,45.88274023,40.80964463,48.88561171,34.41970426,65.42663244,42.04630183,36.18280473,BC004004
37.02119942,64.57485722,52.54593343,51.28042895,46.01550543,60.4801361,61.86070408,53.85905844,25.74300734,76.02591162,52.37384713,46.87103433,Dda1
74.62388365,86.69821386,73.49356434,107.3586201,98.48148422,83.36519436,42.21263926,140.401819,99.71342084,77.50419323,40.86809646,109.7530107,Sec61b
29.76058629,17.84657916,22.00888583,17.97453782,19.89434553,18.51682131,22.22115543,22.49513341,6.798434964,17.47540052,25.86261811,18.51235218,Msantd4
50.85859956,1.003999109,0.669695367,0.898919845,0.965048293,1.40454996,0.769613164,0.860977712,11.2780441,0.883801223,1.177957929,1.163534398,Olfr729
89.76400359,141.3571609,53.33078182,133.0534178,96.94039588,129.2002399,55.66619114,89.78750031,149.0311574,99.37589768,113.521757,89.23141234,Noct
8.940716575,36.2270229,30.81408297,23.94448368,17.69019963,26.09266977,41.00305527,20.7091302,13.75670468,31.11793358,44.5045735,19.60131407,Crot
250.2322956,86.80381461,70.54596149,72.45316199,69.51822021,71.94290544,80.54939073,59.56719797,327.3272262,95.87712187,98.10817506,76.75086489,Sec62
9.313254508,33.16718844,30.65801722,32.11027489,30.01686261,36.14539824,47.29734353,30.00299409,29.816268,35.07603261,57.51390721,33.5876525,Xrn1
7.171645961,7.776650262,10.01119901,12.60605056,7.598721472,5.882244331,11.58391572,9.188999837,34.05245908,8.149713747,16.46180122,11.29936834,Pigv
53.65612297,38.38587179,46.65072774,57.62564325,74.02461031,39.79905576,59.75007212,43.85354914,21.99560754,30.83758803,79.88042669,55.17494058,Ncoa2
46.71261288,70.17169685,95.22722267,85.74713515,68.88371078,72.38378118,95.24783172,77.09640343,40.90009903,56.01631405,120.3402546,82.92288335,Map1s
48.54467768,74.25580576,47.76688668,100.4098612,102.1560187,44.97774257,50.65171335,91.30997774,25.33079336,63.11523354,147.9041567,81.73240991,Klhl24
56.98551115,167.3713771,157.6342632,47.78571117,54.30596034,166.0045469,222.5461854,42.19419912,55.39830007,178.7305827,247.6470556,36.25723201,Mef2a
3.682737115,12.67208972,11.86901413,13.69792388,15.93458516,16.31236243,14.62096161,15.46721678,20.20337285,15.09959078,16.99057088,12.96120247,Zbtb43
75.98068154,52.80037385,70.54596149,85.00382968,93.02093499,66.81271496,51.57617015,99.21728543,45.13172806,60.29277158,55.13687686,101.8383046,Abcf2
22.6779075,34.79544637,25.89960369,72.69652673,96.02264041,12.38460043,23.14020134,57.72586263,35.35590249,21.2766961,23.30017609,30.38811443,Mmp13
59.50527865,52.43077123,48.02627573,28.16077793,17.08417447,47.81497838,59.02094471,23.20082517,22.32146839,60.55675044,47.13646242,16.4465776,Krcc1
2.325939231,6.969649348,9.078616771,6.536081791,5.237017967,8.777435259,5.52601823,4.173693417,5.702564917,7.708182706,6.680758453,12.4529549,Pex26
19.02967182,12.30248711,32.58079751,17.59179461,22.2892594,17.31439284,20.72256836,20.68430287,21.18095541,14.36044997,13.9388664,26.35814944,Rbm19
4.845706731,0.475203365,0.510917827,2.08598355,1.181522346,0.841671874,1.266379178,1.933402098,21.83267711,0.580753492,1.525852239,2.069441485,Nek3
52.33363269,52.70105635,81.91506218,77.58815816,60.35886739,60.59516459,46.62577882,58.45625898,82.76865651,77.34580592,33.44041272,80.2627434,Tars
30.43103827,22.92365191,10.19929537,8.701193651,7.201250969,23.49883745,10.32294743,8.443412473,37.79985888,21.72239801,13.63204638,10.36292792,Acot8
13.92190927,23.22915487,20.08606624,24.06328044,20.02974161,23.6534646,16.73316695,24.93177245,12.02312494,23.89658069,34.61667984,23.24745213,Dpm1
14.73094846,10.98311137,25.47106154,22.95718767,37.98945607,16.77696531,21.05539584,22.69783374,15.31546006,14.21536719,22.96321018,32.58749506,Hinfp
88.96717557,59.00916981,58.20061474,109.6166973,91.18734004,74.35770212,70.61714047,93.3412775,95.96602103,104.8138622,53.41472579,98.46148442,Tspan32
29.24403395,8.764862059,7.192150949,23.41005469,11.40012592,8.456798355,9.133356881,16.84821828,26.93060722,6.282644067,10.35105168,13.36419897,2610044O15Rik8
4.845706731,6.930577071,17.78320239,13.86862687,12.89516682,4.624345675,25.31035312,11.95167799,14.05226047,3.253539447,3.496016155,20.91421132,Brip1
21.12728135,19.00813459,24.40595507,69.53278502,69.26243659,23.12589665,6.830772535,145.0048504,18.24820773,27.13702679,8.907719177,42.62250727,Chchd10
48.45706731,28.303746,45.86470031,107.5922502,114.1708237,37.6325122,31.6089394,97.1709481,77.06609159,28.5628822,42.68262345,115.0747428,Top3b
64.15715711,85.32540414,147.0590502,165.2279757,204.0271947,92.86446345,117.3511371,212.5330617,52.30066681,91.91743898,80.87016868,210.0047435,Got2
32.17549269,44.24671329,49.40182373,16.34020448,19.76654952,57.15352822,79.32138668,12.82796947,22.64732924,72.33020758,152.4202669,16.59183787,Rell1
77.72513596,38.91387553,28.41493075,18.91291752,20.8842058,26.85334075,35.57374236,20.22403041,115.6806026,27.66498451,32.00169901,15.03068026,Peli1
79.08193384,48.10114058,36.07865886,50.306969960000004,55.62734939,31.58269501,41.75213774,54.16594766,66.63854432,35.79548059,31.09443552,55.33033022,Prkab1
18.41368558,25.29137907,30.18345316,75.72120288,81.30151064,41.88319564,19.91669071,41.12315573,12.54564282,31.20230123,23.05274059,91.09173132,Zfp609
34.50143192,91.71424938,78.95645495,116.0154518,106.4008772,89.61801479,85.92190846,106.1836708,39.26623272,89.01367152,83.79815541,104.452336,Btk
11.04821135,16.47371664,12.22276578,10.46468414,10.34633572,14.02786457,14.81276049,7.794986236,7.657730032,18.00335824,11.62946842,9.83892355,Tmem205
35.85822981,11.88008412,24.20968402,26.31356996,32.41203193,18.31638317,18.11305976,29.79894344,22.64732924,17.42260475,21.7330846,30.20658448,Surf6
19.96431173,10.34882047,11.55464246,19.53874736,17.37157179,9.218351083,5.98651975,16.08096454,29.49040714,9.767165016,8.206651931,16.047248,Qtrt1
60.47442,112.7683984,127.1969232,194.0228927,268.3738597,117.3715437,120.6130229,209.5817081,66.14975304,120.687439,89.05286061,203.9096937,Dhx15
2.5197675,38.49147254,24.06635192,7.97012595,10.56795099,40.48000839,18.04494391,10.46492247,18.41113816,31.78305472,6.593454961,6.511043807,Cltb
4.264221923,2.006414206,3.851534388,5.875520334,4.342892949,1.122229166,2.609508609,4.296449106,7.006008327,1.372690071,0.866024244,5.808958554,Dus4l
11.51940787,0.11864244,0.284777736,0.390496121,0.271207278,0.474943415,0.385708397,0.40487895,6.111520287,0.05469642,0.626712878,0.037576701,Pde6h
24.45414976,30.97143209,30.88525775,47.55625298,42.34703821,29.12697704,35.91117485,38.48697732,33.81849098,28.69682507,38.44702259,37.83447318,N4bp2l2
26.36064461,39.70588113,24.87776804,36.33088017,27.59014344,34.6287456,30.89197691,40.63213298,24.2766335,39.96639937,29.65102054,36.23337898,Fnta
12.79266577,167.0075825,230.2274331,343.8396219,425.3480447,271.3389804,185.5437371,363.0806384,32.91194609,166.6234563,54.51828812,372.8988332,Fasn
6.202504615,28.35380076,3.93013713,7.926737492,15.90265212,35.87125369,2.072256836,12.76659163,33.40073737,31.04391391,3.876489473,8.023624002,Sbk1
18.21985731,76.61334245,102.6347451,128.628699,157.6390308,84.49423706,99.12448701,134.0314125,30.30505927,115.3033262,52.08517238,153.2080143,Calu
56.21019808,4.382431029,126.3539087,12.82879884,7.748583212,3.812693431,113.0914981,4.143004495,129.5296888,32.46939975,278.447414,9.867605283,Rsad2
42.06073442,65.24278195,61.89062049,55.61753641,65.24270597,70.05235009,64.3685186,55.20906413,51.8267022,66.28509169,55.50060704,53.90459396,Mfsd14a
2.713595769,10.14590864,6.131721348,7.177869397,9.030439159,9.478227294,12.17297391,7.917741924,20.43897025,9.45244942,17.9130929,7.339873274,Ttc38
12.16950788,8.184057947,14.89773501,17.45777017,17.91813765,8.336559516,10.32294743,14.68544718,17.55102844,8.187093153,9.567505933,20.80333282,Diexf
16.86305942,3.696026169,21.85156245,22.42435793,41.60874641,2.645254462,12.58704152,26.69933161,45.94638019,2.16462665,61.73515682,39.42830618,Arrdc3
25.77915981,93.45666171,221.7776383,15.85347498,17.69090216,121.0003518,239.8445413,18.01439732,20.69216413,109.0232691,258.3226602,18.98799697,Snx8
54.65957192,39.07227665,59.93459124,479.8457494,461.1449785,29.218078,15.81055216,255.945611,36.6593459,46.56587087,30.55828403,233.6290518,Tsc22d1
4.651878461,8.383432158,5.462890611,5.280180629,4.561793913,10.66714894,3.914262913,3.007514374,16.61890347,2.903767458,13.14620678,5.191756707,Tmem150b
14.14946365,3.748826543,6.406123523,3.128975326,3.161370602,4.168279758,6.523771522,4.020248807,6.02842577,3.484520949,8.742720938,5.264368689,Tmem81
